trip_date,trip_origin,trip_destination,start_odometer,end_odometer,total_km,ab_km,bc_km,mb_km,on_km,sk_km,ab_fuel,bc_fuel,mb_fuel,on_fuel,sk_fuel,matching_invoice_number,invoice_date,invoice_time,invoice_location,total_cost,source_log,total_fuel_litres,fuel_source,fuel_source_reliability,km_per_tank,avg_fuel_per_tank,fuel_litres_per_km,cycle_fuel_per_km,fuel_cost_per_km,provincial_sum_km,km_reconciliation_gap,odometer_gap,cross_border_trip,ab_dist_prop,ab_fuel_prop,ab_dist_fuel_variance,bc_dist_prop,bc_fuel_prop,bc_dist_fuel_variance,mb_dist_prop,mb_fuel_prop,mb_dist_fuel_variance,on_dist_prop,on_fuel_prop,on_dist_fuel_variance,sk_dist_prop,sk_fuel_prop,sk_dist_fuel_variance,weekly_avg_distance_km,weekly_avg_fuel_litres,monthly_avg_distance_km,monthly_avg_fuel_litres,dist_to_weekly_ratio,fuel_to_weekly_ratio,dist_to_monthly_ratio,fuel_to_monthly_ratio,anomaly_source,anomaly_score,Primary Driver,Secondary Driver,Multi-Feature Interaction Spike,Route Context,forest_prediction
2022-08-03,"Prince George, BC ","Nisku, AB ",736700.0,737550.0,850.0,500.0,350.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,650.0,provincial_log,2,950.0,650.0,0.7647058823529411,0.6842105263157895,0.0,850.0,0.0,17550.0,1.0,0.5882352941176471,1.0,-0.4117647058823529,0.4117647058823529,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,670.0,916.6666666666666,676.6666666666666,0.8947368421052632,0.9701492537313433,0.9272727272727274,0.9605911330049262,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Prince George, BC  ➔ Nisku, AB ",
2022-08-06,Fort st jhon to Nisku ,"whitecourt, AB ",788950.0,789900.0,950.0,800.0,150.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,650.0,provincial_log,2,990.0,531.64,0.6842105263157895,0.537010101010101,0.0,950.0,0.0,51400.0,1.0,0.8421052631578947,1.0,-0.1578947368421053,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,660.0,900.0,660.0,1.0555555555555556,0.9848484848484849,1.0555555555555556,0.9848484848484849,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Fort st jhon to Nisku  ➔ whitecourt, AB ",
2022-09-02,"Nisku, AB ","Fort St. Jhon, BC ",719150.0,720050.0,900.0,750.0,150.0,0.0,0.0,0.0,645.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,645.0,provincial_log,2,1000.0,633.0,0.7166666666666667,0.633,0.0,900.0,0.0,433160.0,1.0,0.8333333333333334,1.0,-0.16666666666666663,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,571.0933333333334,1.0,1.0,0.967741935483871,1.129412588718715,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Nisku, AB  ➔ Fort St. Jhon, BC ",
2022-09-03,nisku to grande prairie ,"Nisku, AB ",737550.0,738550.0,1000.0,1000.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,621.0,provincial_log,2,1030.0,560.5,0.621,0.5441747572815534,0.0,1000.0,0.0,17500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,645.0,946.6666666666666,569.4266666666666,1.1111111111111112,0.9627906976744186,1.0563380281690142,1.0905706324490132,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"nisku to grande prairie  ➔ Nisku, AB ",
2022-09-05,nisku to grande prairie ,"Nisku, AB ",775250.0,776280.0,1030.0,1030.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,500.0,provincial_log,2,1150.0,542.5,0.4854368932038835,0.4717391304347826,0.0,1030.0,0.0,36700.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,633.0,960.0,582.3199999999999,1.0842105263157895,0.7898894154818326,1.0729166666666667,0.8586344278060174,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"nisku to grande prairie  ➔ Nisku, AB ",
2022-09-06,"Whitecourt to GP, AB ",Nisku to Valleyview ,789900.0,791050.0,1150.0,1150.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,585.0,provincial_log,2,950.0,642.5,0.508695652173913,0.6763157894736842,0.0,1150.0,0.0,13620.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.6666666666666,588.6666666666666,980.0,544.8199999999999,1.1774744027303754,0.9937712344280861,1.1734693877551021,1.0737491281524174,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Whitecourt to GP, AB  ➔ Nisku to Valleyview ",
2022-10-02,"Grande Prairie, AB ","Nisku, AB ",720050.0,720580.0,530.0,400.0,130.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,640.0,provincial_log,2,1050.0,645.0,1.2075471698113207,0.6142857142857143,0.0,530.0,0.0,15100.0,0.0,0.7547169811320755,1.0,-0.24528301886792447,0.24528301886792453,0.0,0.24528301886792453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,700.0,1006.0,610.2,0.5578947368421052,0.9142857142857143,0.5268389662027833,1.0488364470665354,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Grande Prairie, AB  ➔ Nisku, AB ",
2022-10-03,Nisku to Chetwynd ,"Prince George, BC ",738550.0,739600.0,1050.0,650.0,400.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,650.0,provincial_log,2,500.0,640.0,0.6190476190476191,1.28,0.0,1050.0,0.0,17970.0,1.0,0.6190476190476191,0.0,0.6190476190476191,0.38095238095238093,1.0,-0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,670.0,932.0,609.2,1.4189189189189189,0.9701492537313433,1.1266094420600858,1.0669730794484569,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Nisku to Chetwynd  ➔ Prince George, BC ",
2022-10-04,"Nisku, AB ","Grande Prairie, AB ",758800.0,759300.0,500.0,500.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,630.0,provincial_log,2,1020.0,565.0,1.26,0.553921568627451,0.0,500.0,0.0,19200.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.3333333333334,663.3333333333334,942.0,615.0,0.5928853754940712,0.9497487437185929,0.5307855626326964,1.024390243902439,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Nisku, AB  ➔ Grande Prairie, AB ",
2022-10-05,nisku to grande prairie ,"Nisku, AB ",776280.0,777300.0,1020.0,1020.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,500.0,provincial_log,2,1150.0,565.0,0.49019607843137253,0.49130434782608695,0.0,1020.0,0.0,16980.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.5,655.0,868.3333333333334,617.5,1.3465346534653466,0.7633587786259542,1.1746641074856046,0.8097165991902834,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"nisku to grande prairie  ➔ Nisku, AB ",
2022-10-06,"Chetwynd, BC ","Nisku, AB ",791050.0,792200.0,1150.0,850.0,300.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,630.0,provincial_log,2,1300.0,590.0,0.5478260869565217,0.45384615384615384,0.0,1150.0,0.0,13750.0,1.0,0.7391304347826086,1.0,-0.26086956521739135,0.2608695652173913,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,624.0,866.6666666666666,617.5,1.4197530864197532,1.0096153846153846,1.3269230769230769,1.0202429149797572,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Chetwynd, BC  ➔ Nisku, AB ",
2022-10-08,Brooks,"Edmanton, AB",125420.0,125918.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_1_Excel,590.0,provincial_log_nearby,1,1300.0,590.0,1.3111111111111111,0.45384615384615384,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.6666666666666,625.0,866.6666666666666,625.0,0.5192307692307693,0.944,0.5192307692307693,0.944,Deterministic,-1.0,Rule-Based Violation,Distance mismatch,N/A,"Brooks ➔ Edmanton, AB",
2022-11-01,"Nisku, AB ","Kamloops, BC ",704950.0,705800.0,850.0,400.0,450.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,550.0,provincial_log,2,1550.0,450.0,0.6470588235294118,0.2903225806451613,0.0,850.0,0.0,579032.0,1.0,0.47058823529411764,1.0,-0.5294117647058824,0.5294117647058824,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.3333333333334,606.6666666666666,1.0,1.0,1.0851063829787233,0.9065934065934067,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Nisku, AB  ➔ Kamloops, BC ",
2022-11-03,"Prince George, BC ","Nisku, AB ",739600.0,740600.0,1000.0,650.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,450.0,provincial_log_nearby,1,1550.0,450.0,0.45,0.2903225806451613,0.0,1000.0,0.0,33800.0,1.0,0.65,0.0,0.65,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,550.0,794.0,580.0,1.1764705882352942,0.8181818181818182,1.2594458438287153,0.7758620689655172,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Prince George, BC  ➔ Nisku, AB ",
2022-11-04,"Grande Prairie, AB ","Nisku, AB ",759300.0,759850.0,550.0,550.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,350.0,provincial_log,2,1550.0,475.0,0.6363636363636364,0.3064516129032258,0.0,550.0,0.0,18700.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,500.0,894.0,544.0,0.5945945945945946,0.7,0.6152125279642058,0.6433823529411765,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Grande Prairie, AB  ➔ Nisku, AB ",
2022-11-05,"Nisku, AB ","Chetwynd, BC ",777300.0,778050.0,750.0,600.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,475.0,provincial_log_nearby,1,1550.0,475.0,0.6333333333333333,0.3064516129032258,0.0,750.0,0.0,17450.0,1.0,0.8,0.0,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,450.0,800.0,514.0,0.9375,1.0555555555555556,0.9375,0.9241245136186771,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Nisku, AB  ➔ Chetwynd, BC ",
2022-12-04,"Nisku, AB ","Kelowna, BC ",759850.0,760850.0,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,500.0,provincial_log,2,900.0,550.0,0.5,0.6111111111111112,0.0,1000.0,0.0,53250.0,1.0,0.5,0.0,0.5,0.5,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,600.0,700.0,475.0,1.25,0.8333333333333334,1.4285714285714286,1.0526315789473684,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Nisku, AB  ➔ Kelowna, BC ",
2022-12-05,"Chetwynd, BC ","Nisku, AB ",778050.0,778950.0,900.0,700.0,200.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,600.0,provincial_log,2,390.0,314.3815,0.6666666666666666,0.8061064102564103,0.0,900.0,0.0,17200.0,1.0,0.7777777777777778,1.0,-0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,550.0,850.0,525.0,1.0,1.0909090909090908,1.0588235294117647,1.1428571428571428,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Chetwynd, BC  ➔ Nisku, AB ",
2023-01-07,Kelowna,Langley,247330.0,247720.0,390.0,0.0,390.0,0.0,0.0,0.0,0.0,28.763,0.0,0.0,0.0,000416,2023-01-07 00:00:00,10:22:35,"KELOUNA,, BC",45.42,Log_1_Excel,28.763,invoice,3,80.0,23.5895,0.07375128205128205,0.29486875,0.11646153846153846,390.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Deterministic,-1.0,Rule-Based Violation,None,N/A,Kelowna ➔ Langley,
2023-06-21,Willowdale,Caledon,78955.0,79035.0,80.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,18.416,0.0,075795,2023-06-21 00:00:00,13:13:37,"WILLOWDALE, ON",30.0,Log_1_Excel,18.416,invoice,3,145.0,56.4075,0.23020000000000002,0.3890172413793103,0.375,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Deterministic,-1.0,Rule-Based Violation,None,N/A,Willowdale ➔ Caledon,
2024-04-11,"Red Deer, AB","Edmonton, AB",156742.0,156887.0,145.0,145.0,0.0,0.0,0.0,0.0,94.399,0.0,0.0,0.0,0.0,115414,2024-04-11 00:00:00,13:24:03,"RED DEER, AB",150.0,Log_1_Excel,94.399,invoice,3,215.0,64.856,0.6510275862068966,0.30165581395348834,1.0344827586206897,145.0,0.0,77707.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Deterministic,-1.0,Rule-Based Violation,Odometer gap,N/A,"Red Deer, AB ➔ Edmonton, AB",
2025-11-30,Winnipeg,Brandon,62845.0,63060.0,215.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,35.313,0.0,0.0,0010019100,2025-11-30 00:00:00,18:51:41,"WINNIPEG, MB",41.03,Log_1_Excel,35.313,invoice,3,0.0,35.313,0.164246511627907,0.0,0.1908372093023256,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Deterministic,-1.0,Rule-Based Violation,None,N/A,Winnipeg ➔ Brandon,
2022-02-17,"Nisku, AB ","Valleyview, AB ",724480.0,724850.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,525.0,provincial_log_nearby,1,1020.0,525.0,1.4189189189189189,0.5147058823529411,0.0,370.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,643.5,774.1666666666666,607.25,0.37948717948717947,0.8158508158508159,0.4779332615715824,0.8645533141210374,Isolation Forest,-0.5592616909229838,total_km,fuel_litres_per_km,High,"Nisku, AB  ➔ Valleyview, AB ",-1.0
2022-03-31,"Nisku, AB ","Kelowna, BC ",752980.0,754000.0,1020.0,520.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,826.5,provincial_log_nearby,1,2670.0,826.5,0.8102941176470588,0.3095505617977528,0.0,1020.0,0.0,0.0,1.0,0.5098039215686274,0.0,0.5098039215686274,0.49019607843137253,0.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,568.0,911.875,567.0625,1.1778290993071594,1.455105633802817,1.1185743660041123,1.4575112972555935,Isolation Forest,-0.5540618597534681,km_per_tank,fuel_to_weekly_ratio,High,"Nisku, AB  ➔ Kelowna, BC ",-1.0
2022-12-01,"Kamloops, BC ","Nisku, AB ",705800.0,706600.0,800.0,350.0,450.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,NO MATCHING INVOICE,0.0,0.0,NO MATCHING INVOICE,0.0,Log_2_PDF,600.0,provincial_log,2,1000.0,550.0,0.75,0.55,0.0,800.0,0.0,0.0,1.0,0.4375,0.0,0.4375,0.5625,1.0,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.5,456.25,1.0,1.0,1.0158730158730158,1.3150684931506849,Isolation Forest,-0.5530682359241028,weekly_avg_fuel_litres,weekly_avg_distance_km,High,"Kamloops, BC  ➔ Nisku, AB ",-1.0
